id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
589194,Landing Page Submission,Google,Yes,No,0,2.0,265,2.0,Email Bounced,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
580955,Landing Page Submission,Direct Traffic,No,No,0,3.0,10,1.5,Email Opened,Supply Chain Management,,No,No,No,No,No,No,16.0,18.0,Yes
624197,Landing Page Submission,Organic Search,Yes,No,0,5.0,82,5.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
598262,Landing Page Submission,Organic Search,Yes,No,0,5.0,87,5.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
636443,Landing Page Submission,Google,No,No,1,18.0,874,3.6,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
606986,Landing Page Submission,Organic Search,No,No,1,3.0,776,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
610590,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
659708,API,Google,No,No,0,2.0,393,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
631544,Landing Page Submission,Google,No,No,0,4.0,201,4.0,Email Opened,,,No,No,No,No,No,No,,,Yes
621766,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
632041,Landing Page Submission,Google,No,No,0,3.0,4,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
631665,Landing Page Submission,Organic Search,No,No,0,7.0,52,7.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
582750,Landing Page Submission,Google,Yes,No,0,2.0,43,2.0,Email Bounced,Services Excellence,,No,No,No,No,No,No,15.0,13.0,Yes
609847,Landing Page Submission,Direct Traffic,No,No,1,1.0,790,1.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
639311,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
589450,Landing Page Submission,Organic Search,No,No,0,4.0,301,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,15.0,17.0,No
607611,Landing Page Submission,Google,Yes,No,1,6.0,771,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
584561,Landing Page Submission,Organic Search,No,No,0,10.0,1337,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
658081,API,Direct Traffic,No,No,0,7.0,1051,3.5,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
657731,Landing Page Submission,Direct Traffic,No,No,1,1.0,891,1.0,Converted to Lead,Operations Management,Student,No,No,No,No,No,No,15.0,19.0,Yes
590425,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,296,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
590676,API,Google,No,No,0,3.0,140,1.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
652937,Landing Page Submission,Google,No,No,0,5.0,425,5.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,17.0,No
602565,API,Organic Search,No,No,0,4.0,127,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
636547,Landing Page Submission,Google,No,No,0,5.0,340,2.5,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
597250,Landing Page Submission,Direct Traffic,No,No,0,2.0,412,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605636,Landing Page Submission,Google,No,No,0,3.0,1411,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
628462,Landing Page Submission,Organic Search,No,No,1,8.0,1288,8.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
656354,API,Referral Sites,No,No,0,8.0,246,2.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
597954,Landing Page Submission,Direct Traffic,No,No,0,2.0,142,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
607115,Landing Page Submission,Direct Traffic,No,No,1,18.0,217,1.64,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
580401,Landing Page Submission,Organic Search,No,No,0,17.0,119,2.83,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
590607,Landing Page Submission,Google,No,No,0,2.0,1379,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
588048,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
605242,Landing Page Submission,Direct Traffic,No,No,0,2.0,219,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
616923,API,Google,No,No,0,2.0,1189,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
597233,API,Chat,No,No,1,4.0,338,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
589584,Lead Add Form,Reference,No,No,1,,1469,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
620115,Landing Page Submission,Google,No,No,1,4.0,158,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
658234,Landing Page Submission,Google,No,No,0,5.0,207,2.5,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,12.0,18.0,No
594786,API,Chat,No,No,0,3.0,1599,1.5,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,14.0,No
621262,Landing Page Submission,Direct Traffic,No,No,0,10.0,416,1.43,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,11.0,17.0,No
608336,Landing Page Submission,Direct Traffic,No,No,0,3.0,163,1.5,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
647132,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657225,Landing Page Submission,Google,No,No,1,4.0,595,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,17.0,No
615722,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
658675,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
588104,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
593203,Landing Page Submission,Direct Traffic,No,No,1,5.0,282,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
630552,API,Chat,No,No,1,0.0,0,0.0,Resubscribed to emails,,,No,No,No,No,No,No,,,No
594884,Landing Page Submission,Organic Search,No,No,1,3.0,1375,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
613750,Landing Page Submission,Direct Traffic,No,No,0,3.0,5,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
641392,Landing Page Submission,Google,No,No,0,2.0,186,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,18.0,No
585643,Landing Page Submission,Organic Search,No,No,1,5.0,1531,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
582299,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
641257,API,Google,No,No,0,2.0,169,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
584274,Landing Page Submission,Google,No,No,1,5.0,1538,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
617669,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
654492,API,Organic Search,No,No,1,6.0,1779,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
617745,Landing Page Submission,Organic Search,No,No,1,13.0,1469,2.17,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
633122,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
607531,API,Organic Search,No,No,1,19.0,1377,6.33,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,16.0,14.0,No
587205,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
658243,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
633140,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
604152,Landing Page Submission,Google,Yes,No,0,7.0,245,1.75,Page Visited on Website,Rural and Agribusiness,,No,No,No,No,No,No,,,No
621280,Landing Page Submission,Google,Yes,No,0,6.0,652,3.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
640384,API,Organic Search,No,No,0,3.0,236,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
647982,Lead Import,Facebook,No,No,0,,256,,SMS Sent,,,No,No,No,No,No,No,14.0,14.0,No
656723,Landing Page Submission,Google,No,No,0,2.0,43,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
627972,Landing Page Submission,Direct Traffic,No,No,1,3.0,148,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
611153,Landing Page Submission,Direct Traffic,No,No,0,2.0,1380,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
606086,Landing Page Submission,Google,No,No,1,3.0,1905,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
623408,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
605291,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
617495,Lead Add Form,,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593789,Landing Page Submission,Direct Traffic,No,No,1,10.0,1360,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
598507,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
651934,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
652302,Landing Page Submission,Google,No,No,0,4.0,2,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
599976,Landing Page Submission,Direct Traffic,No,No,0,1.0,562,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
583217,Landing Page Submission,Direct Traffic,No,No,1,7.0,229,3.5,Converted to Lead,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,Yes
629364,Landing Page Submission,Google,No,No,1,4.0,1670,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
639391,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
602733,API,Google,No,No,0,3.0,122,3.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
657032,Landing Page Submission,Referral Sites,No,No,1,6.0,863,6.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
588677,API,Organic Search,No,No,1,3.0,1025,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592638,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,11.0,18.0,Yes
598614,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
652824,Landing Page Submission,Organic Search,No,No,1,8.0,248,8.0,Converted to Lead,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
601171,Landing Page Submission,Organic Search,No,No,0,12.0,750,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
622093,Landing Page Submission,Google,No,No,1,4.0,1179,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
617610,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
656939,Landing Page Submission,Google,No,No,0,8.0,149,2.0,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
608451,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619952,API,Google,No,No,1,2.0,464,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
638198,API,Google,No,No,0,3.0,355,3.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,14.0,No
632837,Landing Page Submission,Google,No,No,0,4.0,326,4.0,Email Opened,E-Business,,No,No,No,No,No,No,,,No
599141,Landing Page Submission,Direct Traffic,No,No,0,2.0,1294,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
585269,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,185,2.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
642430,Landing Page Submission,Direct Traffic,No,No,0,2.0,199,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,Yes
643279,Lead Import,Facebook,No,No,0,8.0,76,8.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,14.0,No
628877,Landing Page Submission,Direct Traffic,No,No,0,5.0,329,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
594400,API,Google,No,No,0,3.0,1314,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
583649,Landing Page Submission,Google,Yes,No,0,11.0,190,3.67,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,18.0,15.0,Yes
660333,Landing Page Submission,Organic Search,No,No,1,4.0,16,2.0,Page Visited on Website,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
586780,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,16.0,Yes
592704,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
636562,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
627871,API,Organic Search,No,No,1,2.0,353,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
602753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593482,Landing Page Submission,Direct Traffic,No,No,0,8.0,698,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
585120,Landing Page Submission,Direct Traffic,No,No,0,6.0,169,6.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,No
616586,API,Referral Sites,No,No,1,2.0,476,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
613099,Landing Page Submission,Direct Traffic,No,No,0,3.0,458,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
601780,Landing Page Submission,Direct Traffic,No,No,0,1.0,1058,1.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,,,Yes
635332,Lead Add Form,Reference,No,No,1,,827,,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
607282,Landing Page Submission,Direct Traffic,No,No,1,2.0,981,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
618835,Landing Page Submission,Direct Traffic,No,No,0,1.0,165,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
629884,Landing Page Submission,Google,No,No,1,4.0,1237,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,No
621583,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
631482,API,Google,No,No,1,2.0,1576,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
580457,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
580252,Landing Page Submission,Direct Traffic,No,No,0,4.0,336,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,20.0,No
595269,Landing Page Submission,Direct Traffic,No,No,1,2.0,84,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
601912,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
653464,API,Referral Sites,No,No,0,9.0,367,3.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
608096,Landing Page Submission,Organic Search,Yes,No,1,12.0,218,12.0,Unsubscribed,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
646276,API,Google,No,No,0,6.0,63,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
585851,Landing Page Submission,Direct Traffic,No,No,0,10.0,793,10.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
580322,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,16.0,No
631782,Landing Page Submission,Direct Traffic,No,No,0,1.0,62,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
628500,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,,,No
647201,API,Direct Traffic,No,No,1,4.0,1839,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
598303,Landing Page Submission,Direct Traffic,No,No,0,2.0,1151,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
596671,API,Direct Traffic,No,No,0,4.0,65,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
602037,Landing Page Submission,Organic Search,No,No,0,7.0,229,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
603657,Landing Page Submission,Direct Traffic,No,No,0,2.0,310,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
633392,API,Google,No,No,0,2.0,2,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
582334,API,Google,No,No,0,2.0,121,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
631395,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590847,API,Organic Search,Yes,No,0,5.0,1001,5.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
592654,Landing Page Submission,Google,No,No,0,4.0,74,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,10.0,19.0,No
595840,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
633810,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
653635,Landing Page Submission,Direct Traffic,No,No,0,11.0,1208,3.67,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
613019,Landing Page Submission,Direct Traffic,No,No,0,11.0,78,5.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
589356,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,937,4.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
595041,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618125,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
591474,Landing Page Submission,Organic Search,No,No,0,11.0,282,11.0,Chat Conversation,Travel and Tourism,Unemployed,No,No,No,No,No,No,17.0,15.0,No
583030,API,Google,No,No,0,2.0,250,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
589941,Landing Page Submission,Direct Traffic,No,No,0,2.0,68,2.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,14.0,17.0,Yes
617213,Landing Page Submission,Direct Traffic,No,No,0,2.0,348,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
614573,Landing Page Submission,Google,No,No,1,3.0,1590,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
607279,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
614924,Landing Page Submission,Google,No,No,1,3.0,170,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
623781,Landing Page Submission,Direct Traffic,No,No,0,2.0,1343,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
649980,Landing Page Submission,Direct Traffic,No,No,1,4.0,1541,4.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
655024,Landing Page Submission,Organic Search,No,No,0,4.0,92,2.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
627570,Landing Page Submission,Direct Traffic,No,No,1,3.0,1124,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
630903,Landing Page Submission,Google,No,No,0,8.0,782,2.67,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
645241,API,Organic Search,No,No,0,5.0,45,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608842,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
582621,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1465,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
650278,Landing Page Submission,Google,No,No,1,4.0,610,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,No
647606,Landing Page Submission,Direct Traffic,No,No,0,1.0,353,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
606340,API,Google,No,No,0,3.0,49,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639937,API,Google,No,No,0,2.0,371,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
626676,Landing Page Submission,Direct Traffic,No,No,1,4.0,222,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
621746,API,Organic Search,No,No,0,3.0,206,1.5,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
647989,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
624623,API,Google,No,No,1,4.0,1011,4.0,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,No
628517,Landing Page Submission,Google,No,No,1,8.0,1144,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
645636,API,Google,No,No,1,6.0,1366,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
653246,Landing Page Submission,Organic Search,Yes,No,0,5.0,115,5.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,14.0,13.0,Yes
604585,Landing Page Submission,Direct Traffic,No,No,0,3.0,1417,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
656516,Lead Add Form,Reference,No,No,1,,781,,,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
648670,Landing Page Submission,Direct Traffic,No,No,1,3.0,1826,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
658017,Landing Page Submission,Organic Search,No,No,0,6.0,135,6.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
643548,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
636840,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,18.0,No
601868,Lead Add Form,Reference,No,No,1,1.0,1397,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
583509,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
640256,Landing Page Submission,Google,No,No,1,4.0,464,2.0,Email Opened,Retail Management,Student,No,No,No,No,No,No,14.0,20.0,Yes
631477,API,Google,No,No,0,2.0,385,1.0,Email Opened,,,No,No,No,No,No,No,,,No
657480,API,Google,No,No,0,2.0,172,2.0,Chat Conversation,,,No,No,No,No,No,No,11.0,15.0,No
603503,API,Organic Search,No,No,1,2.0,225,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
594407,API,Organic Search,No,No,1,3.0,1228,1.5,SMS Sent,,,No,No,No,No,No,No,,,No
620639,Landing Page Submission,Direct Traffic,No,No,0,1.0,518,1.0,Converted to Lead,,Student,No,No,No,No,No,No,,,No
600437,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608212,API,Google,No,No,1,4.0,733,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
598251,Landing Page Submission,Google,No,No,0,7.0,202,7.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
606332,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
657385,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
605343,Landing Page Submission,Direct Traffic,No,No,0,2.0,150,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
642477,Landing Page Submission,Direct Traffic,No,No,0,1.0,1156,1.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,14.0,16.0,Yes
652559,API,Google,No,No,0,1.0,87,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590543,Landing Page Submission,Direct Traffic,No,No,0,2.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,17.0,Yes
626318,Landing Page Submission,Direct Traffic,No,No,0,5.0,108,5.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
584347,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
